Date,USD,CNY,AUD,KRW,NZD,CAD,JPY,GBP
14/2/2006,1.1914,9.5864,1.6049,1153.47,1.7598,1.3745,139.89,0.686
13/2/2006,1.1903,9.5749,1.6141,1160.54,1.7569,1.3763,140.15,0.6831
10/2/2006,1.1898,9.5782,1.6125,1151.01,1.7525,1.3727,140.29,0.6823
09/2/2006,1.1979,9.6509,1.6182,1164.91,1.7639,1.3722,142.33,0.6879
08/2/2006,1.1952,9.6268,1.617,1161.14,1.7623,1.3733,141.64,0.6862
07/2/2006,1.1973,9.6459,1.6183,1159.18,1.7611,1.3813,141.4,0.6867
06/2/2006,1.1962,9.6385,1.6118,1151.94,1.7555,1.371,142.41,0.6843
03/2/2006,1.2023,9.6937,1.6046,1165.92,1.7481,1.3773,142.91,0.6821
02/2/2006,1.2096,9.7518,1.6051,1176.19,1.752,1.3841,143.32,0.6793
01/2/2006,1.206,9.7228,1.6016,1160.08,1.7619,1.3753,142.39,0.6796
31/1/2006,1.2154,9.7969,1.6015,1165.45,1.7691,1.3846,142.51,0.6832
30/1/2006,1.2087,9.7462,1.6144,1173.14,1.7746,1.3853,142.14,0.6833
27/1/2006,1.2098,9.7534,1.6101,1174.21,1.7753,1.3904,141.85,0.6843
26/1/2006,1.2212,9.8413,1.6237,1183.32,1.785,1.4036,142.14,0.6859
25/1/2006,1.2245,9.8728,1.6255,1185.68,1.7782,1.4078,141.71,0.6861
24/1/2006,1.2278,9.8989,1.632,1197.72,1.7977,1.4147,140.73,0.688
23/1/2006,1.231,9.9189,1.6326,1208.01,1.798,1.4139,140.78,0.6885
20/1/2006,1.2136,9.7793,1.6216,1197.24,1.7861,1.3983,139.89,0.6851
19/1/2006,1.2098,9.7591,1.6176,1185.41,1.7824,1.4074,139.56,0.6874
18/1/2006,1.2102,9.7703,1.6185,1200.69,1.7646,1.417,139.4,0.6865
17/1/2006,1.2105,9.7667,1.6089,1197.06,1.7511,1.4084,139.69,0.6847
16/1/2006,1.2118,9.776,1.6054,1190.67,1.7402,1.403,139.24,0.6852
13/1/2006,1.2135,9.7895,1.6069,1197.99,1.7368,1.4082,138.62,0.6832
12/1/2006,1.2034,9.7025,1.6031,1171.87,1.7345,1.3987,137.51,0.6838
11/1/2006,1.2124,9.776,1.6052,1193.39,1.7374,1.4049,138.35,0.6873
10/1/2006,1.2066,9.7284,1.61,1184.64,1.742,1.4056,137.96,0.6833
09/1/2006,1.2086,9.743,1.602,1181.38,1.7401,1.4115,138.07,0.6848
06/1/2006,1.2148,9.7974,1.6102,1201.58,1.7564,1.4157,139.02,0.6863
05/1/2006,1.2101,9.7579,1.6184,1203.22,1.762,1.4059,140.25,0.6897
04/1/2006,1.2128,9.7837,1.6219,1210.3,1.7575,1.3908,140.65,0.6897
03/1/2006,1.2011,9.6931,1.6231,1206.49,1.7538,1.3884,139.54,0.688
02/1/2006,1.1822,9.5415,1.612,1196.78,1.7332,1.3778,139.42,0.6861
30/12/2005,1.184,9.5519,1.6137,1192.76,1.7326,1.3763,139.65,0.6877
29/12/2005,1.1842,9.5549,1.616,1196.14,1.7355,1.3782,139.53,0.6869
28/12/2005,1.1831,9.5534,1.6236,1198.48,1.7387,1.3782,139.49,0.689
27/12/2005,1.1828,9.548,1.6325,1197.33,1.759,1.387,138.86,0.6847
26/12/2005,1.1847,9.5642,1.6203,1198.44,1.7525,1.3843,137.63,0.683
23/12/2005,1.1873,9.5837,1.6296,1203.33,1.7637,1.3841,137.98,0.6842
22/12/2005,1.1867,9.5836,1.6211,1204.5,1.7654,1.3841,138.46,0.6827
21/12/2005,1.1831,9.5522,1.6114,1204.41,1.7407,1.3809,138.79,0.6786
20/12/2005,1.1868,9.5736,1.6155,1206.18,1.7368,1.3906,138.98,0.6767
19/12/2005,1.2003,9.6876,1.6207,1219.98,1.7432,1.4038,139.3,0.6811
16/12/2005,1.2012,9.6956,1.6135,1222.1,1.7382,1.3928,138.97,0.6776
15/12/2005,1.1977,9.6672,1.6003,1215.46,1.725,1.3882,139.17,0.6783
14/12/2005,1.2002,9.6871,1.5893,1216.08,1.6969,1.3829,140.78,0.6769
13/12/2005,1.1936,9.6341,1.582,1225.01,1.6859,1.3733,143.16,0.6745
12/12/2005,1.1954,9.6466,1.5834,1230.95,1.6819,1.3764,143.05,0.6732
09/12/2005,1.181,9.5362,1.5725,1222.65,1.6798,1.3667,142.51,0.6727
08/12/2005,1.1816,9.5402,1.5754,1222.14,1.6853,1.3686,142.09,0.6739
07/12/2005,1.172,9.464,1.5668,1213.59,1.6709,1.358,141.79,0.6753
06/12/2005,1.1785,9.5208,1.5632,1219.25,1.6425,1.3638,142.36,0.6765
05/12/2005,1.1782,9.5195,1.5682,1220.98,1.6393,1.3636,142.35,0.6765
02/12/2005,1.1715,9.4608,1.5641,1211.33,1.6416,1.3608,141.2,0.6756
01/12/2005,1.1732,9.4752,1.5813,1215.9,1.6653,1.3668,141.38,0.6778
30/11/2005,1.1787,9.5171,1.5958,1222.89,1.6764,1.3739,141.23,0.6814
29/11/2005,1.1783,9.5163,1.5959,1223.18,1.6832,1.3773,140.95,0.6854
28/11/2005,1.1848,9.5738,1.596,1231.48,1.6819,1.3832,140.77,0.6844
25/11/2005,1.1723,9.4706,1.5929,1221.04,1.6823,1.3707,140.23,0.684
24/11/2005,1.1786,9.5214,1.5941,1223.03,1.6943,1.3808,140.15,0.6839
23/11/2005,1.1818,9.5402,1.601,1224.51,1.7029,1.3851,140.32,0.6854
22/11/2005,1.1811,9.5439,1.6009,1231.78,1.7058,1.386,140.27,0.6858
21/11/2005,1.1726,9.4777,1.5913,1216.46,1.7005,1.3874,139.47,0.6826
18/11/2005,1.1766,9.4932,1.6031,1220.34,1.7123,1.3993,140.16,0.6851
17/11/2005,1.1757,9.501,1.5999,1214.87,1.7078,1.395,139.55,0.6837
16/11/2005,1.1671,9.4286,1.5944,1209.48,1.7024,1.3918,139.02,0.6798
15/11/2005,1.1718,9.4698,1.5975,1212.01,1.7098,1.3967,139.29,0.6754
14/11/2005,1.1692,9.444,1.6057,1215.27,1.7169,1.3943,138.82,0.6724
11/11/2005,1.1721,9.4757,1.5988,1220.6,1.705,1.3943,138.18,0.6729
10/11/2005,1.1684,9.4441,1.6015,1222.72,1.7029,1.3913,138.15,0.6711
09/11/2005,1.1765,9.512,1.5963,1233.08,1.719,1.3949,138.31,0.6748
08/11/2005,1.1779,9.5245,1.6026,1231.22,1.7237,1.3962,138.1,0.6758
07/11/2005,1.181,9.5259,1.6103,1236.4,1.7377,1.4015,138.89,0.677
04/11/2005,1.182,9.5527,1.6116,1240.89,1.7306,1.3976,139.76,0.6751
03/11/2005,1.1942,9.6321,1.6145,1247.33,1.7333,1.4108,139.94,0.6744
02/11/2005,1.2067,9.7378,1.624,1256.66,1.7398,1.4224,141.01,0.6792
01/11/2005,1.2009,9.7106,1.613,1250.66,1.7207,1.4121,140.13,0.6804
31/10/2005,1.1987,9.6701,1.6007,1250.63,1.7111,1.4157,139.51,0.6771
28/10/2005,1.2061,9.7365,1.6095,1257.45,1.7138,1.4202,139.59,0.6801
27/10/2005,1.2138,9.7976,1.6034,1261.14,1.7171,1.4227,140.14,0.6807
26/10/2005,1.2065,9.7412,1.5984,1260.69,1.7188,1.4111,139.77,0.6797
25/10/2005,1.2111,9.7793,1.6002,1269.23,1.7161,1.4216,139.26,0.6786
24/10/2005,1.1983,9.6722,1.5936,1264.1,1.7017,1.4213,138.33,0.6772
21/10/2005,1.1947,9.6448,1.5949,1266.28,1.7014,1.418,138.44,0.6753
20/10/2005,1.2015,9.7036,1.5961,1266.86,1.713,1.4153,138.59,0.6772
19/10/2005,1.1993,9.6825,1.596,1263.13,1.7155,1.4098,138.28,0.6792
18/10/2005,1.1959,9.6527,1.5985,1259.28,1.7193,1.4082,138.44,0.6829
17/10/2005,1.2024,9.7092,1.6034,1260.12,1.7247,1.4181,138.16,0.6852
14/10/2005,1.2076,9.7402,1.6064,1260.9,1.7323,1.4323,137.68,0.6826
13/10/2005,1.2026,9.7073,1.6012,1261.32,1.7347,1.4221,137.74,0.6849
12/10/2005,1.2021,9.7038,1.5937,1254.48,1.7236,1.4074,137.5,0.6862
11/10/2005,1.199,9.677,1.5923,1251.76,1.7318,1.4092,137.27,0.6867
10/10/2005,1.2069,9.7422,1.5889,1252.62,1.7265,1.4193,137.69,0.6873
07/10/2005,1.2118,9.7867,1.6001,1256.53,1.7394,1.4236,137.93,0.6882
06/10/2005,1.2183,9.8392,1.6044,1265.81,1.7446,1.4378,137.85,0.6843
05/10/2005,1.1974,9.6712,1.5809,1244.2,1.7253,1.416,136.39,0.6794
04/10/2005,1.1916,9.6243,1.5616,1243.42,1.7099,1.3973,136.11,0.6774
03/10/2005,1.1922,9.6292,1.561,1248.23,1.7214,1.3896,136.08,0.6793
30/9/2005,1.2029,9.7172,1.5799,1255.11,1.7363,1.399,136.52,0.6815
29/9/2005,1.2031,9.7215,1.5837,1251.02,1.7416,1.4089,136.08,0.6832
28/9/2005,1.2039,9.7241,1.5859,1250.85,1.7513,1.4131,136.12,0.6808
27/9/2005,1.2015,9.7042,1.5884,1247.16,1.7646,1.4144,136.09,0.6798
26/9/2005,1.2073,9.7479,1.5948,1248.93,1.7579,1.415,135.42,0.6787
23/9/2005,1.2035,9.7161,1.5855,1239.81,1.7493,1.4088,135.43,0.6783
22/9/2005,1.2151,9.815,1.5942,1248.5,1.7522,1.4252,135.69,0.6783
21/9/2005,1.2216,9.8601,1.5825,1255.8,1.746,1.4253,135.99,0.6747
20/9/2005,1.2115,9.7824,1.581,1249.16,1.7352,1.4176,135.62,0.6736
19/9/2005,1.2136,9.7957,1.5821,1247.89,1.7315,1.4175,135.4,0.6734
16/9/2005,1.2235,9.8751,1.595,1260,1.7365,1.4417,136.21,0.6764
15/9/2005,1.2221,9.8685,1.592,1253.14,1.7302,1.4469,135.24,0.6768
14/9/2005,1.2285,9.926,1.5927,1259.91,1.7303,1.4509,135.6,0.6738
13/9/2005,1.2263,9.9038,1.5939,1257.33,1.7438,1.4491,135.8,0.6729
12/9/2005,1.2277,9.9199,1.5962,1259.52,1.7458,1.457,135.5,0.6748
09/9/2005,1.2408,10.0236,1.6004,1271.82,1.753,1.4614,136.06,0.6752
08/9/2005,1.2401,10.0146,1.6042,1273.48,1.7577,1.4648,137.03,0.6753
07/9/2005,1.2417,10.0252,1.6194,1274.23,1.7618,1.4748,136.62,0.6761
06/9/2005,1.2459,10.0644,1.6223,1276.21,1.7574,1.4821,136.61,0.6765
05/9/2005,1.2537,10.1281,1.6329,1282.14,1.7685,1.4913,136.83,0.6798
02/9/2005,1.2523,10.1355,1.6351,1286.08,1.771,1.4897,137.67,0.68
01/9/2005,1.25,10.1186,1.6382,1286.46,1.77,1.4788,137.23,0.6814
31/8/2005,1.2343,9.9976,1.6344,1281.2,1.7722,1.4665,136.53,0.6841
30/8/2005,1.2217,9.8925,1.6306,1263.36,1.7712,1.455,135.89,0.6842
29/8/2005,1.223,9.9007,1.6267,1260.28,1.7645,1.4665,135.32,0.6809
26/8/2005,1.2281,9.9433,1.6225,1263.14,1.7663,1.4734,135.2,0.6817
25/8/2005,1.2297,9.9608,1.6191,1259.36,1.7612,1.4644,135.28,0.6821
24/8/2005,1.2268,9.9377,1.6232,1260.52,1.7579,1.4598,135.16,0.6811
23/8/2005,1.223,9.9078,1.6186,1257.24,1.75,1.4647,134.44,0.679
22/8/2005,1.2223,9.9075,1.617,1252.02,1.7542,1.4694,134.16,0.679
19/8/2005,1.2151,9.848,1.6163,1241.83,1.7474,1.4715,134.23,0.6766
18/8/2005,1.2175,9.8626,1.6161,1239.8,1.7485,1.4836,134.57,0.6783
17/8/2005,1.2273,9.9408,1.6128,1249.39,1.7501,1.4889,134.79,0.6793
16/8/2005,1.2362,10.0135,1.6104,1258.25,1.7545,1.4808,135.41,0.6826
15/8/2005,1.2369,10.0153,1.6074,1255.45,1.7514,1.4837,135.08,0.6823
12/8/2005,1.2436,10.0707,1.6106,1261.21,1.7581,1.488,136.04,0.6855
11/8/2005,1.2469,10.1001,1.6095,1260.62,1.7664,1.4977,136.67,0.6885
10/8/2005,1.2384,10.0387,1.6183,1253.06,1.7801,1.4987,137,0.6895
09/8/2005,1.2369,10.0275,1.6236,1254.12,1.7857,1.4996,138.42,0.6918
08/8/2005,1.2347,10.0122,1.6158,1255.89,1.7836,1.4991,138.48,0.6916
05/8/2005,1.236,10.0162,1.6073,1255.98,1.7895,1.5029,138.32,0.6949
04/8/2005,1.2385,10.0352,1.6034,1252.12,1.7915,1.5025,137.73,0.6954
03/8/2005,1.234,10.0017,1.5987,1252.41,1.7828,1.501,137.06,0.6941
02/8/2005,1.2198,9.8843,1.5956,1242.98,1.7748,1.4859,135.87,0.6883
01/8/2005,1.2174,9.8665,1.5969,1247.94,1.7814,1.475,136.68,0.6887
29/7/2005,1.213,9.8321,1.6015,1240.71,1.7832,1.4817,136.37,0.6898
28/7/2005,1.2131,9.8358,1.5959,1246.6,1.7737,1.4922,136.02,0.6907
27/7/2005,1.207,9.7921,1.5939,1244.3,1.772,1.4912,135.68,0.6917
26/7/2005,1.201,9.74,1.5849,1231.33,1.7611,1.4771,135.18,0.6912
25/7/2005,1.2059,9.7817,1.5803,1221.32,1.7602,1.4692,134.31,0.6903
22/7/2005,1.2066,9.7869,1.5709,1231.92,1.7578,1.4678,134.38,0.6931
21/7/2005,1.2163,9.8642,1.5879,1258.87,1.7724,1.4802,134.15,0.6948
20/7/2005,1.2142,10.0493,1.6052,1267.42,1.7914,1.482,137.03,0.6985
19/7/2005,1.2033,9.9591,1.6026,1256.35,1.784,1.4671,135.63,0.6915
18/7/2005,1.2053,9.9757,1.5979,1244.77,1.7762,1.4663,134.9,0.6892
15/7/2005,1.2033,9.9591,1.6067,1249.13,1.7838,1.4673,135.15,0.6868
14/7/2005,1.2082,9.9997,1.6074,1249.28,1.79,1.4662,135.72,0.688
13/7/2005,1.2093,10.0088,1.6121,1252.73,1.7951,1.4603,135.27,0.6854
12/7/2005,1.2239,10.1296,1.6163,1266.84,1.7823,1.4732,135.63,0.6881
11/7/2005,1.2072,9.9914,1.6146,1254.88,1.7781,1.4687,134.98,0.6866
08/7/2005,1.197,9.907,1.6175,1256.96,1.7752,1.4586,134.36,0.6882
07/7/2005,1.1951,9.8912,1.6153,1256.47,1.7758,1.4674,133.92,0.6851
06/7/2005,1.1929,9.873,1.6116,1257.32,1.7695,1.475,133.82,0.6804
05/7/2005,1.1912,9.859,1.607,1249.78,1.7607,1.4812,133.04,0.6781
04/7/2005,1.1901,9.8499,1.5881,1241.63,1.7496,1.476,132.82,0.6767
01/7/2005,1.1955,9.8946,1.5893,1236.15,1.7484,1.4851,133.63,0.6758
30/6/2005,1.21,10.0146,1.5864,1252.45,1.7349,1.4829,134.13,0.6754
29/6/2005,1.2076,9.9947,1.584,1244.93,1.7235,1.4827,133.34,0.668
28/6/2005,1.2059,9.9806,1.5801,1233.74,1.72,1.4862,132.56,0.6644
27/6/2005,1.2162,10.0659,1.5801,1232.21,1.716,1.4946,132.87,0.6648
24/6/2005,1.2095,10.0104,1.5701,1225.12,1.7138,1.4905,131.9,0.6628
23/6/2005,1.2037,9.9624,1.5602,1216.42,1.7036,1.4844,131.1,0.6628
22/6/2005,1.2124,10.0344,1.5568,1224.73,1.6899,1.4963,131.98,0.6657
21/6/2005,1.2177,10.0783,1.56,1227.74,1.6964,1.5,131.74,0.6658
20/6/2005,1.2146,10.0526,1.5649,1226.54,1.6987,1.5005,132.74,0.6656
17/6/2005,1.2287,10.1693,1.5785,1239.66,1.7164,1.5104,133.33,0.6708
16/6/2005,1.2108,10.0212,1.5653,1227.75,1.6937,1.4969,131.87,0.6642
15/6/2005,1.212,10.0311,1.5741,1227.45,1.6983,1.4977,132.34,0.6651
14/6/2005,1.2026,9.9533,1.5762,1220.84,1.6994,1.5063,131.67,0.6654
13/6/2005,1.2112,10.0245,1.5904,1232.59,1.7162,1.5207,132.66,0.6701
10/6/2005,1.212,10.0311,1.5919,1221.8,1.7079,1.5167,131.71,0.6687
09/6/2005,1.2229,10.1213,1.5939,1226.57,1.7157,1.536,131.33,0.6716
08/6/2005,1.2237,10.128,1.5976,1230.94,1.7142,1.5307,131.2,0.6707
07/6/2005,1.2283,10.166,1.5989,1233.31,1.7183,1.5307,130.99,0.6692
06/6/2005,1.2255,10.1429,1.6024,1232.03,1.7278,1.525,131.03,0.6716
03/6/2005,1.2232,10.1238,1.6166,1232.99,1.741,1.5252,131.64,0.6738
02/6/2005,1.2272,10.1569,1.6313,1243.25,1.7508,1.5335,132.89,0.6761
01/6/2005,1.2185,10.0849,1.624,1237.49,1.7449,1.522,132.43,0.6731
31/5/2005,1.2309,10.1875,1.6275,1239.42,1.7452,1.5437,133.58,0.6769
30/5/2005,1.2471,10.3216,1.6396,1250.07,1.7505,1.5663,134.68,0.6838
27/5/2005,1.2571,10.4044,1.6476,1257.3,1.7586,1.5769,135.82,0.688
26/5/2005,1.2508,10.3522,1.6485,1252.25,1.7624,1.5845,135.09,0.6871
25/5/2005,1.2602,10.43,1.6525,1261.56,1.7632,1.5922,135.72,0.6877
24/5/2005,1.2577,10.4094,1.6488,1252.97,1.763,1.5837,135.3,0.6882
23/5/2005,1.2577,10.4094,1.655,1262.73,1.7677,1.5818,135.41,0.6871
20/5/2005,1.2558,10.3936,1.6598,1265.95,1.7699,1.5888,135.82,0.6868
19/5/2005,1.2641,10.4623,1.6664,1269.16,1.7762,1.5907,136.09,0.688
18/5/2005,1.2677,10.4921,1.6657,1266.33,1.7751,1.5966,135.65,0.6889
17/5/2005,1.2602,10.43,1.6638,1259.04,1.783,1.5933,135.51,0.6872
16/5/2005,1.2634,10.4565,1.6717,1271.94,1.7878,1.6038,134.95,0.6875
13/5/2005,1.2616,10.4416,1.656,1268.01,1.7735,1.5956,135.41,0.6821
12/5/2005,1.2668,10.4847,1.6557,1265.33,1.765,1.5858,135.39,0.6795
11/5/2005,1.2802,10.5956,1.6537,1276.26,1.7532,1.5974,135.51,0.6837
10/5/2005,1.2881,10.661,1.6581,1286.91,1.7578,1.5927,135.95,0.684
09/5/2005,1.2866,10.6485,1.6629,1287.89,1.76,1.5918,135.89,0.6819
06/5/2005,1.2835,10.6229,1.6552,1286.07,1.7497,1.5939,134.62,0.6776
05/5/2005,1.2956,10.723,1.6579,1295.18,1.7609,1.6128,135.35,0.6804
04/5/2005,1.2945,10.7139,1.6571,1287.83,1.7643,1.6122,135.35,0.6805
03/5/2005,1.2867,10.6494,1.6623,1289.27,1.7703,1.6116,135.24,0.68
02/5/2005,1.2862,10.6452,1.6493,1287.49,1.7589,1.6126,135.17,0.6786
29/4/2005,1.2871,10.6527,1.6491,1283.24,1.7574,1.6197,134.76,0.6741
28/4/2005,1.2898,10.675,1.656,1292.28,1.7695,1.6153,136.88,0.6764
27/4/2005,1.2926,10.6982,1.663,1293.89,1.7853,1.615,136.87,0.6784
26/4/2005,1.2988,10.7495,1.6708,1297.11,1.795,1.617,137.77,0.6813
25/4/2005,1.2999,10.7586,1.6702,1298.57,1.7826,1.6075,137.34,0.68
22/4/2005,1.3064,10.8124,1.6721,1306.6,1.7859,1.6128,138.52,0.6823
21/4/2005,1.3052,10.8025,1.6825,1315.74,1.792,1.6177,139.56,0.6836
20/4/2005,1.3084,10.829,1.6896,1314.94,1.7971,1.6245,139.83,0.6815
19/4/2005,1.3056,10.8058,1.6914,1318.86,1.8023,1.6147,139.38,0.6805
18/4/2005,1.3014,10.771,1.6931,1323.52,1.8105,1.6242,139.91,0.6835
15/4/2005,1.2916,10.6899,1.6805,1314.1,1.8025,1.6104,139.26,0.6824
14/4/2005,1.2806,10.5989,1.6604,1303.55,1.7738,1.5897,138.57,0.6808
13/4/2005,1.2916,10.6899,1.6599,1305.71,1.7827,1.5984,138.58,0.6817
12/4/2005,1.2921,10.6941,1.666,1311.48,1.7909,1.5989,139.17,0.6828
11/4/2005,1.2975,10.7388,1.6726,1314.37,1.797,1.6003,139.82,0.6858
08/4/2005,1.2936,10.7065,1.6742,1310.42,1.8032,1.5894,139.93,0.6857
07/4/2005,1.2854,10.6386,1.6774,1300.82,1.805,1.5719,139.61,0.6872
06/4/2005,1.287,10.6519,1.6841,1307.59,1.8051,1.5718,139.87,0.6842
05/4/2005,1.2856,10.6403,1.6733,1307.46,1.8136,1.5664,139.13,0.6836
04/4/2005,1.2847,10.6328,1.6691,1306.54,1.8151,1.5715,139.16,0.6849
01/4/2005,1.2907,10.6825,1.673,1306.09,1.8194,1.5674,138.91,0.686
31/3/2005,1.2961,10.7272,1.6772,1318.24,1.8209,1.5672,138.84,0.6857
30/3/2005,1.2921,10.6941,1.6757,1323.32,1.8259,1.5718,138.86,0.6875
29/3/2005,1.292,10.6932,1.6762,1323.21,1.8195,1.5651,138.93,0.6893
28/3/2005,1.2887,10.6659,1.6755,1312.1,1.8189,1.5711,138.05,0.6904
25/3/2005,1.2956,10.723,1.6782,1314.1,1.8134,1.5786,137.65,0.6925
24/3/2005,1.2939,10.709,1.6762,1310.62,1.8157,1.5729,137.62,0.6922
23/3/2005,1.2988,10.7495,1.6817,1314.28,1.8074,1.5788,137.7,0.6948
22/3/2005,1.3085,10.8298,1.6709,1321.03,1.7897,1.5806,138.11,0.6938
21/3/2005,1.3171,10.901,1.6753,1328.85,1.7879,1.5939,138.41,0.6939
18/3/2005,1.3316,11.021,1.6745,1336.83,1.7872,1.6002,139.45,0.6932
17/3/2005,1.3375,11.0698,1.6871,1338.54,1.8003,1.6064,139.81,0.6947
16/3/2005,1.342,11.1071,1.6911,1346.56,1.802,1.6172,139.79,0.6965
15/3/2005,1.3305,11.0119,1.6827,1335.86,1.7957,1.6071,139.07,0.696
14/3/2005,1.337,11.0657,1.6974,1337.54,1.8105,1.6141,140.21,0.6984
11/3/2005,1.3453,11.1344,1.6969,1341.94,1.8191,1.6206,139.88,0.6988
10/3/2005,1.3426,11.112,1.6943,1342.57,1.8154,1.6163,139.69,0.6979
09/3/2005,1.3385,11.0781,1.6865,1340.04,1.8093,1.6142,139.17,0.6956
08/3/2005,1.3342,11.0425,1.6703,1339.5,1.8021,1.6194,139.63,0.6917
07/3/2005,1.3206,10.9299,1.6657,1326.67,1.7948,1.624,138.95,0.69
04/3/2005,1.3238,10.9564,1.6737,1334.69,1.8062,1.6297,138.65,0.6882
03/3/2005,1.3107,10.848,1.6739,1318.56,1.8019,1.6306,137.96,0.687
02/3/2005,1.313,10.867,1.6756,1322.19,1.8054,1.6263,137.49,0.6863
01/3/2005,1.3184,10.9117,1.6747,1323.47,1.8115,1.6353,137.69,0.6864
28/2/2005,1.3235,10.9539,1.6701,1329.2,1.8196,1.6325,138.41,0.6886
25/2/2005,1.3242,10.9597,1.6825,1334.49,1.8306,1.6393,139.34,0.6899
24/2/2005,1.3201,10.9258,1.6778,1329.34,1.8299,1.6347,139.02,0.691
23/2/2005,1.3211,10.9341,1.6808,1324.76,1.8284,1.6399,138.51,0.692
22/2/2005,1.3249,10.9655,1.6687,1331.93,1.8196,1.6222,137.86,0.6935
21/2/2005,1.3059,10.8083,1.6548,1336.34,1.8005,1.6108,137.94,0.6886
18/2/2005,1.307,10.8174,1.6573,1340.57,1.8054,1.6097,138.05,0.6898
17/2/2005,1.3068,10.8157,1.6583,1339.47,1.8201,1.6053,137.9,0.6895
16/2/2005,1.303,10.7843,1.6601,1338.18,1.8244,1.6104,137.31,0.691
15/2/2005,1.3018,10.7743,1.6534,1332.94,1.8178,1.6018,135.9,0.6861
14/2/2005,1.2961,10.7272,1.6439,1328.5,1.8121,1.5992,136.3,0.6862
11/2/2005,1.2863,10.6461,1.6364,1328.95,1.8018,1.5908,135.97,0.6888
10/2/2005,1.2875,10.656,1.6433,1336.22,1.8102,1.5983,136.27,0.6886
09/2/2005,1.2802,10.5956,1.6604,1329.16,1.8189,1.6002,135.26,0.6888
08/2/2005,1.2766,10.5658,1.665,1322.56,1.8274,1.5912,135.01,0.688
07/2/2005,1.2758,10.5592,1.6612,1312.59,1.821,1.601,133.75,0.6871
04/2/2005,1.2871,10.6527,1.6701,1316.7,1.811,1.6058,133.97,0.686
03/2/2005,1.2972,10.7363,1.682,1329.84,1.8258,1.6099,135.45,0.6891
02/2/2005,1.3035,10.7884,1.6744,1339.74,1.8234,1.6132,135.08,0.6912
01/2/2005,1.3039,10.7917,1.6827,1340.41,1.8309,1.6109,135.3,0.6925
31/1/2005,1.3032,10.7859,1.6807,1336.98,1.835,1.616,135.07,0.6918
28/1/2005,1.3042,10.7942,1.6817,1335.6,1.832,1.6161,134.81,0.6907
27/1/2005,1.3033,10.7868,1.6769,1339.79,1.8223,1.614,134.46,0.6902
26/1/2005,1.3083,10.8281,1.6868,1349.44,1.8267,1.6119,134.75,0.6947
25/1/2005,1.2972,10.7363,1.6961,1337.41,1.8269,1.6029,135.01,0.6959
24/1/2005,1.3054,10.8041,1.6951,1347.17,1.8255,1.598,133.93,0.6941
21/1/2005,1.3048,10.7992,1.6945,1354.28,1.8261,1.5934,134.03,0.6943
20/1/2005,1.2966,10.7313,1.7094,1337.78,1.8398,1.5983,133.95,0.6925
19/1/2005,1.3,10.7595,1.7109,1340.09,1.8526,1.5959,133.66,0.6948
18/1/2005,1.3026,10.781,1.7235,1349.13,1.8749,1.5934,133.22,0.6975
17/1/2005,1.3062,10.8108,1.7231,1353.43,1.8748,1.5907,133.33,0.7021
14/1/2005,1.3103,10.8447,1.7263,1366.85,1.8717,1.5927,133.71,0.7005
13/1/2005,1.3217,10.9391,1.7248,1369.07,1.8753,1.5889,135.36,0.7019
12/1/2005,1.3263,10.9771,1.728,1381.69,1.8745,1.5922,135.84,0.7011
11/1/2005,1.3112,10.8521,1.716,1370.1,1.8778,1.5974,135.52,0.6978
10/1/2005,1.3083,10.8281,1.7251,1377.64,1.8854,1.5995,136.28,0.6971
07/1/2005,1.3053,10.8033,1.7228,1374.38,1.8784,1.6071,136.77,0.6978
06/1/2005,1.3167,10.8977,1.731,1393.39,1.887,1.627,138.36,0.7024
05/1/2005,1.3259,10.9738,1.7349,1387.6,1.8966,1.6258,138,0.7039
04/1/2005,1.327,10.9829,1.7283,1377.53,1.888,1.6225,138.83,0.7052
03/1/2005,1.3461,11.141,1.7327,1395.8,1.8857,1.6258,138.27,0.7068
31/12/2004,1.3558,11.2213,1.7324,1403.39,1.8872,1.6284,138.88,0.7069
30/12/2004,1.3635,11.285,1.7495,1419.61,1.8977,1.6427,140.65,0.7076
29/12/2004,1.3603,11.2585,1.7568,1416.07,1.9032,1.6461,141.16,0.7093
28/12/2004,1.3608,11.2627,1.748,1417.95,1.8866,1.656,140.27,0.7058
27/12/2004,1.3614,11.2676,1.7501,1424.23,1.8846,1.6593,140.22,0.7033
24/12/2004,1.3528,11.1964,1.759,1417.46,1.8857,1.663,140.27,0.7028
23/12/2004,1.3508,11.1799,1.761,1418.45,1.8939,1.6633,139.92,0.7019
22/12/2004,1.3385,11.0781,1.7519,1409.34,1.8792,1.6615,139.52,0.6992
21/12/2004,1.3369,11.0649,1.7471,1410.22,1.8806,1.645,139.48,0.6932
20/12/2004,1.3391,11.0831,1.7536,1414.41,1.8678,1.646,139.38,0.688
17/12/2004,1.3307,11.0135,1.74,1410.22,1.8606,1.6312,138.62,0.685
16/12/2004,1.3242,10.9597,1.7498,1400.1,1.8632,1.633,138.73,0.6855
15/12/2004,1.3382,11.0756,1.7521,1420.04,1.8631,1.6391,139.7,0.6893
14/12/2004,1.3302,11.0094,1.7575,1407.35,1.8726,1.6423,140.39,0.6897
13/12/2004,1.331,11.016,1.7526,1407.99,1.8741,1.6331,139.51,0.6913
10/12/2004,1.3224,10.9448,1.7586,1410.89,1.8764,1.6198,139.06,0.6903
